datetimes,temperature,dew_point,relative_humidity,liquid,range,times
2019-11-13 04:00:00,-29.6,-42.2,28.0,0.001,4500,2019-11-13T04:00:00
2019-11-13 04:00:00,-30.8,-43.900000000000006,26.0,0.001,4750,2019-11-13T04:00:00
2019-11-13 04:00:00,-32.0,-45.0,26.0,0.001,5000,2019-11-13T04:00:00
2019-11-13 04:00:00,-33.4,-46.400000000000006,25.0,0.012,5250,2019-11-13T04:00:00
2019-11-13 04:00:00,-34.7,-48.0,24.0,0.001,5500,2019-11-13T04:00:00
2019-11-13 04:00:00,-36.0,-49.5,23.0,0.001,5750,2019-11-13T04:00:00
2019-11-13 04:00:00,-37.300000000000004,-51.0,22.0,0.001,6000,2019-11-13T04:00:00
2019-11-13 04:00:00,-38.5,-53.2,19.0,0.001,6250,2019-11-13T04:00:00
2019-11-13 04:00:00,-39.6,-55.1,17.0,0.014,6500,2019-11-13T04:00:00
2019-11-13 04:00:00,-40.900000000000006,-56.0,18.0,0.001,6750,2019-11-13T04:00:00
2019-11-13 04:00:00,-42.0,-57.6,16.0,0.001,7000,2019-11-13T04:00:00
2019-11-13 04:00:00,-43.1,-59.400000000000006,15.0,0.001,7250,2019-11-13T04:00:00
2019-11-13 04:00:00,-44.2,-61.300000000000004,13.0,0.001,7500,2019-11-13T04:00:00
2019-11-13 04:00:00,-45.1,-62.7,12.0,0.001,7750,2019-11-13T04:00:00
2019-11-13 04:00:00,-46.0,-64.10000000000001,11.0,0.001,8000,2019-11-13T04:00:00
2019-11-13 04:00:00,-46.900000000000006,-65.0,10.0,0.001,8250,2019-11-13T04:00:00
2019-11-13 04:00:00,-47.6,-66.10000000000001,10.0,0.001,8500,2019-11-13T04:00:00
2019-11-13 04:00:00,-47.900000000000006,-66.8,9.0,0.001,8750,2019-11-13T04:00:00
2019-11-13 04:00:00,-47.900000000000006,-68.0,8.0,0.001,9000,2019-11-13T04:00:00
2019-11-13 04:00:00,-47.800000000000004,-68.60000000000001,7.0,0.001,9250,2019-11-13T04:00:00
2019-11-13 04:00:00,-47.400000000000006,-69.60000000000001,6.0,0.001,9500,2019-11-13T04:00:00
2019-11-13 04:00:00,-47.300000000000004,-71.10000000000001,4.0,0.001,9750,2019-11-13T04:00:00
2019-11-13 04:00:00,-47.2,-72.10000000000001,4.0,0.001,10000,2019-11-13T04:00:00
2019-11-13 04:10:00,-4.0,-14.700000000000001,43.0,0.001,0,2019-11-13T04:10:00
2019-11-13 04:10:00,-4.5,-17.2,36.0,0.001,50,2019-11-13T04:10:00
2019-11-13 04:10:00,-4.4,-17.6,35.0,0.001,100,2019-11-13T04:10:00
2019-11-13 04:10:00,-4.6000000000000005,-17.6,35.0,0.001,150,2019-11-13T04:10:00
2019-11-13 04:10:00,-4.9,-17.7,36.0,0.001,200,2019-11-13T04:10:00
2019-11-13 04:10:00,-5.2,-17.7,37.0,0.001,250,2019-11-13T04:10:00
2019-11-13 04:10:00,-5.6000000000000005,-17.7,38.0,0.001,300,2019-11-13T04:10:00
2019-11-13 04:10:00,-6.1000000000000005,-17.900000000000002,38.0,0.001,350,2019-11-13T04:10:00
2019-11-13 04:10:00,-6.6000000000000005,-18.2,39.0,0.001,400,2019-11-13T04:10:00
2019-11-13 04:10:00,-7.1000000000000005,-18.400000000000002,40.0,0.001,450,2019-11-13T04:10:00
2019-11-13 04:10:00,-7.6000000000000005,-18.6,41.0,0.001,500,2019-11-13T04:10:00
2019-11-13 04:10:00,-8.4,-18.900000000000002,42.0,0.001,600,2019-11-13T04:10:00
2019-11-13 04:10:00,-9.3,-19.1,45.0,0.001,700,2019-11-13T04:10:00
2019-11-13 04:10:00,-10.3,-19.900000000000002,45.0,0.001,800,2019-11-13T04:10:00
2019-11-13 04:10:00,-11.5,-20.200000000000003,48.0,0.001,900,2019-11-13T04:10:00
2019-11-13 04:10:00,-12.5,-20.5,51.0,0.001,1000,2019-11-13T04:10:00
2019-11-13 04:10:00,-13.5,-21.200000000000003,52.0,0.001,1100,2019-11-13T04:10:00
2019-11-13 04:10:00,-14.4,-22.1,52.0,0.003,1200,2019-11-13T04:10:00
2019-11-13 04:10:00,-15.3,-23.200000000000003,50.0,0.016,1300,2019-11-13T04:10:00
2019-11-13 04:10:00,-16.1,-24.200000000000003,50.0,0.028,1400,2019-11-13T04:10:00
2019-11-13 04:10:00,-16.7,-25.200000000000003,47.0,0.018000000000000002,1500,2019-11-13T04:10:00
2019-11-13 04:10:00,-17.1,-26.0,46.0,0.001,1600,2019-11-13T04:10:00
2019-11-13 04:10:00,-17.5,-26.400000000000002,46.0,0.003,1700,2019-11-13T04:10:00
2019-11-13 04:10:00,-17.8,-27.1,44.0,0.001,1800,2019-11-13T04:10:00
2019-11-13 04:10:00,-18.1,-27.6,43.0,0.001,1900,2019-11-13T04:10:00
2019-11-13 04:10:00,-18.5,-28.200000000000003,42.0,0.001,2000,2019-11-13T04:10:00
2019-11-13 04:10:00,-19.1,-29.5,39.0,0.001,2250,2019-11-13T04:10:00
2019-11-13 04:10:00,-20.0,-30.3,39.0,0.001,2500,2019-11-13T04:10:00
2019-11-13 04:10:00,-21.1,-31.3,39.0,0.001,2750,2019-11-13T04:10:00
2019-11-13 04:10:00,-22.3,-33.2,36.0,0.001,3000,2019-11-13T04:10:00
2019-11-13 04:10:00,-23.400000000000002,-34.5,35.0,0.001,3250,2019-11-13T04:10:00
2019-11-13 04:10:00,-24.700000000000003,-36.0,34.0,0.001,3500,2019-11-13T04:10:00
2019-11-13 04:10:00,-25.8,-37.800000000000004,31.0,0.001,3750,2019-11-13T04:10:00
2019-11-13 04:10:00,-27.1,-39.0,31.0,0.001,4000,2019-11-13T04:10:00
2019-11-13 04:10:00,-28.5,-40.5,30.0,0.001,4250,2019-11-13T04:10:00
2019-11-13 04:10:00,-29.6,-42.300000000000004,28.0,0.001,4500,2019-11-13T04:10:00
2019-11-13 04:10:00,-30.8,-44.0,26.0,0.001,4750,2019-11-13T04:10:00
2019-11-13 04:10:00,-32.1,-45.2,26.0,0.001,5000,2019-11-13T04:10:00
2019-11-13 04:10:00,-33.4,-46.5,25.0,0.012,5250,2019-11-13T04:10:00
2019-11-13 04:10:00,-34.800000000000004,-48.0,24.0,0.001,5500,2019-11-13T04:10:00
2019-11-13 04:10:00,-36.0,-49.5,23.0,0.001,5750,2019-11-13T04:10:00
2019-11-13 04:10:00,-37.300000000000004,-51.2,22.0,0.001,6000,2019-11-13T04:10:00
2019-11-13 04:10:00,-38.5,-53.300000000000004,19.0,0.001,6250,2019-11-13T04:10:00
2019-11-13 04:10:00,-39.6,-55.1,17.0,0.015,6500,2019-11-13T04:10:00
2019-11-13 04:10:00,-40.900000000000006,-56.0,18.0,0.001,6750,2019-11-13T04:10:00
2019-11-13 04:10:00,-42.0,-57.7,16.0,0.001,7000,2019-11-13T04:10:00
2019-11-13 04:10:00,-43.1,-59.5,14.0,0.001,7250,2019-11-13T04:10:00
2019-11-13 04:10:00,-44.2,-61.300000000000004,13.0,0.001,7500,2019-11-13T04:10:00
2019-11-13 04:10:00,-45.1,-62.7,12.0,0.001,7750,2019-11-13T04:10:00
2019-11-13 04:10:00,-46.0,-64.10000000000001,11.0,0.001,8000,2019-11-13T04:10:00
2019-11-13 04:10:00,-46.900000000000006,-65.10000000000001,10.0,0.001,8250,2019-11-13T04:10:00
2019-11-13 04:10:00,-47.5,-66.10000000000001,9.0,0.001,8500,2019-11-13T04:10:00
2019-11-13 04:10:00,-47.900000000000006,-66.9,9.0,0.001,8750,2019-11-13T04:10:00
2019-11-13 04:10:00,-47.900000000000006,-68.10000000000001,7.0,0.001,9000,2019-11-13T04:10:00
2019-11-13 04:10:00,-47.800000000000004,-68.60000000000001,7.0,0.001,9250,2019-11-13T04:10:00
2019-11-13 04:10:00,-47.400000000000006,-69.60000000000001,5.0,0.001,9500,2019-11-13T04:10:00
2019-11-13 04:10:00,-47.300000000000004,-71.5,4.0,0.001,9750,2019-11-13T04:10:00
2019-11-13 04:10:00,-47.1,-72.5,3.0,0.001,10000,2019-11-13T04:10:00
2019-11-13 04:20:00,-4.1000000000000005,-14.9,42.0,0.001,0,2019-11-13T04:20:00
2019-11-13 04:20:00,-4.4,-17.2,36.0,0.001,50,2019-11-13T04:20:00
2019-11-13 04:20:00,-4.4,-17.7,34.0,0.001,100,2019-11-13T04:20:00
2019-11-13 04:20:00,-4.6000000000000005,-17.7,35.0,0.001,150,2019-11-13T04:20:00
2019-11-13 04:20:00,-4.9,-17.900000000000002,35.0,0.001,200,2019-11-13T04:20:00
2019-11-13 04:20:00,-5.300000000000001,-17.900000000000002,36.0,0.001,250,2019-11-13T04:20:00
2019-11-13 04:20:00,-5.7,-17.900000000000002,37.0,0.001,300,2019-11-13T04:20:00
2019-11-13 04:20:00,-6.1000000000000005,-18.2,37.0,0.001,350,2019-11-13T04:20:00
2019-11-13 04:20:00,-6.7,-18.5,38.0,0.001,400,2019-11-13T04:20:00
2019-11-13 04:20:00,-7.2,-18.7,39.0,0.001,450,2019-11-13T04:20:00
2019-11-13 04:20:00,-7.6000000000000005,-18.900000000000002,40.0,0.001,500,2019-11-13T04:20:00
2019-11-13 04:20:00,-8.5,-19.200000000000003,41.0,0.001,600,2019-11-13T04:20:00
2019-11-13 04:20:00,-9.4,-19.400000000000002,44.0,0.001,700,2019-11-13T04:20:00
2019-11-13 04:20:00,-10.3,-20.200000000000003,44.0,0.001,800,2019-11-13T04:20:00
2019-11-13 04:20:00,-11.4,-20.5,47.0,0.001,900,2019-11-13T04:20:00
2019-11-13 04:20:00,-12.4,-20.700000000000003,49.0,0.001,1000,2019-11-13T04:20:00
2019-11-13 04:20:00,-13.3,-21.400000000000002,50.0,0.001,1100,2019-11-13T04:20:00
2019-11-13 04:20:00,-14.200000000000001,-22.200000000000003,50.0,0.001,1200,2019-11-13T04:20:00
2019-11-13 04:20:00,-15.0,-23.400000000000002,48.0,0.015,1300,2019-11-13T04:20:00
2019-11-13 04:20:00,-15.700000000000001,-24.200000000000003,48.0,0.027,1400,2019-11-13T04:20:00
2019-11-13 04:20:00,-16.3,-25.200000000000003,46.0,0.017,1500,2019-11-13T04:20:00
2019-11-13 04:20:00,-16.7,-25.900000000000002,44.0,0.001,1600,2019-11-13T04:20:00
2019-11-13 04:20:00,-17.0,-26.3,44.0,0.001,1700,2019-11-13T04:20:00
2019-11-13 04:20:00,-17.3,-27.0,42.0,0.001,1800,2019-11-13T04:20:00
2019-11-13 04:20:00,-17.6,-27.5,42.0,0.001,1900,2019-11-13T04:20:00
2019-11-13 04:20:00,-17.900000000000002,-28.0,41.0,0.001,2000,2019-11-13T04:20:00
2019-11-13 04:20:00,-18.5,-29.200000000000003,38.0,0.001,2250,2019-11-13T04:20:00
2019-11-13 04:20:00,-19.400000000000002,-29.900000000000002,38.0,0.001,2500,2019-11-13T04:20:00
2019-11-13 04:20:00,-20.400000000000002,-30.900000000000002,39.0,0.001,2750,2019-11-13T04:20:00
2019-11-13 04:20:00,-21.700000000000003,-32.7,36.0,0.001,3000,2019-11-13T04:20:00
2019-11-13 04:20:00,-22.700000000000003,-34.0,35.0,0.001,3250,2019-11-13T04:20:00
2019-11-13 04:20:00,-24.0,-35.5,33.0,0.001,3500,2019-11-13T04:20:00
2019-11-13 04:20:00,-25.1,-37.300000000000004,31.0,0.001,3750,2019-11-13T04:20:00
2019-11-13 04:20:00,-26.3,-38.5,30.0,0.001,4000,2019-11-13T04:20:00
2019-11-13 04:20:00,-27.8,-40.0,30.0,0.001,4250,2019-11-13T04:20:00
2019-11-13 04:20:00,-28.900000000000002,-41.5,28.0,0.001,4500,2019-11-13T04:20:00
2019-11-13 04:20:00,-30.200000000000003,-43.300000000000004,26.0,0.001,4750,2019-11-13T04:20:00
2019-11-13 04:20:00,-31.400000000000002,-44.5,26.0,0.001,5000,2019-11-13T04:20:00
2019-11-13 04:20:00,-32.7,-45.800000000000004,26.0,0.012,5250,2019-11-13T04:20:00
2019-11-13 04:20:00,-34.1,-47.400000000000006,24.0,0.001,5500,2019-11-13T04:20:00
2019-11-13 04:20:00,-35.4,-48.900000000000006,24.0,0.001,5750,2019-11-13T04:20:00
2019-11-13 04:20:00,-36.7,-50.5,22.0,0.001,6000,2019-11-13T04:20:00
2019-11-13 04:20:00,-37.9,-52.7,19.0,0.001,6250,2019-11-13T04:20:00
2019-11-13 04:20:00,-39.1,-54.6,17.0,0.014,6500,2019-11-13T04:20:00
2019-11-13 04:20:00,-40.400000000000006,-55.400000000000006,18.0,0.001,6750,2019-11-13T04:20:00
2019-11-13 04:20:00,-41.5,-57.2,16.0,0.001,7000,2019-11-13T04:20:00
2019-11-13 04:20:00,-42.7,-59.0,15.0,0.001,7250,2019-11-13T04:20:00
2019-11-13 04:20:00,-43.800000000000004,-60.800000000000004,13.0,0.001,7500,2019-11-13T04:20:00
2019-11-13 04:20:00,-44.7,-62.2,12.0,0.001,7750,2019-11-13T04:20:00
2019-11-13 04:20:00,-45.7,-63.6,11.0,0.001,8000,2019-11-13T04:20:00
2019-11-13 04:20:00,-46.6,-64.5,11.0,0.001,8250,2019-11-13T04:20:00
2019-11-13 04:20:00,-47.300000000000004,-65.60000000000001,10.0,0.001,8500,2019-11-13T04:20:00
2019-11-13 04:20:00,-47.800000000000004,-66.3,10.0,0.001,8750,2019-11-13T04:20:00
2019-11-13 04:20:00,-47.800000000000004,-67.60000000000001,8.0,0.001,9000,2019-11-13T04:20:00
2019-11-13 04:20:00,-47.800000000000004,-68.3,7.0,0.001,9250,2019-11-13T04:20:00
2019-11-13 04:20:00,-47.5,-69.3,6.0,0.001,9500,2019-11-13T04:20:00
2019-11-13 04:20:00,-47.5,-70.8,5.0,0.001,9750,2019-11-13T04:20:00
2019-11-13 04:20:00,-47.400000000000006,-72.0,4.0,0.001,10000,2019-11-13T04:20:00
2019-11-13 04:30:00,-4.2,-14.9,43.0,0.001,0,2019-11-13T04:30:00
2019-11-13 04:30:00,-4.7,-17.6,35.0,0.001,50,2019-11-13T04:30:00
2019-11-13 04:30:00,-4.7,-18.0,34.0,0.001,100,2019-11-13T04:30:00
2019-11-13 04:30:00,-4.9,-18.1,34.0,0.001,150,2019-11-13T04:30:00
2019-11-13 04:30:00,-5.2,-18.2,35.0,0.001,200,2019-11-13T04:30:00
2019-11-13 04:30:00,-5.5,-18.2,36.0,0.001,250,2019-11-13T04:30:00
2019-11-13 04:30:00,-5.800000000000001,-18.2,37.0,0.001,300,2019-11-13T04:30:00
2019-11-13 04:30:00,-6.300000000000001,-18.6,37.0,0.001,350,2019-11-13T04:30:00
2019-11-13 04:30:00,-6.9,-18.900000000000002,38.0,0.001,400,2019-11-13T04:30:00
2019-11-13 04:30:00,-7.4,-19.0,38.0,0.001,450,2019-11-13T04:30:00
2019-11-13 04:30:00,-7.800000000000001,-19.200000000000003,39.0,0.001,500,2019-11-13T04:30:00
